question_id,question,answer1_id,answer1,answer2_id,answer2
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what were the ancient ruins decorated with on the deserted island where conan and olivia slept? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan and olivia find their way to a dark and apparently deserted island where they spend the night sleeping in ancient ruins decorated with remarkably lifelike statues. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan and olivia find their way to a dark and apparently deserted island  where they spend the night sleeping in ancient ruins decorated with remarkably lifelike statues. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, who frees conan from the pirates who knocked him unconscious? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, he slays the pirate captain but is knocked unconscious by a stone from a sling. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, he slays the pirate captain  but is knocked unconscious by a stone from a sling. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what is the name of the city olivia is escaping from? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia meanwhile narrowly escapes from a massive and dark figure that pursues her up to the ruins. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia meanwhile  narrowly escapes from a massive and dark figure that pursues her up to the ruins. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what do conan and olivia use to flee the deserted island? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan and olivia find their way to a dark and apparently deserted island where they spend the night sleeping in ancient ruins decorated with remarkably lifelike statues. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan and olivia find their way to a dark and apparently deserted island  where they spend the night sleeping in ancient ruins decorated with remarkably lifelike statues. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what happens to the captain of the pirate ship that docks on the deserted island? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, the two quickly head back to the deserted pirate ship. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, the two quickly head back to the deserted pirate ship. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd," ""as they leave the island ",00950a3641e6a28b04a6fabf6334140e2deaa9fd, a pirate ship makes port on the island. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, a pirate ship makes port on the island. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, who else is on the the ship as conan and olivia depart the deserted island? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, the two quickly head back to the deserted pirate ship. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, the two quickly head back to the deserted pirate ship. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, where was conan hiding out when he found olivia? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia sneaks past the drunken and sleeping pirates and frees conan. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia sneaks past the drunken and sleeping pirates and frees conan. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what do the pirates nickname the island? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, a pirate ship makes port on the island. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, a pirate ship makes port on the island. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what was the title of the story? ,019a9611dd8e1b822bd0a58f075cc4a30bdd0797, the story follows its title heroine from childhood to confirmation. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan challenges them and they accept him as their captain. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, who fled the city of akif? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, the story begins when a female lovely named olivia having fled captivity from the city of akif is chased down and cornered in a marsh on the edge of the vilayet sea. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, at the end olivia begs conan to allow her to stay with him and he laughing accepts saying he will make her queen of the blue sea.the story begins when a female lovely named olivia  having fled captivity from the city of akif  is chased down and cornered in a marsh  on the edge of the vilayet sea. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, why was the newcomer nearly mad? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, there he has hidden out for so long he is nearly mad. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, there he has hidden out for so long he is nearly mad. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, where did they stay the first night? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan challenges them and they accept him as their captain. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan challenges them and they accept him as their captain. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what was conan more concerned about? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan challenges them and they accept him as their captain. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan challenges them and they accept him as their captain. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what comes into port on the island? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, a pirate ship makes port on the island. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, a pirate ship makes port on the island. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, who was the dark figure? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia meanwhile  narrowly escapes from a massive and dark figure that pursues her up to the ruins. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia meanwhile narrowly escapes from a massive and dark figure that pursues her up to the ruins. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what was happening back at the ruins? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia meanwhile  narrowly escapes from a massive and dark figure that pursues her up to the ruins. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia meanwhile narrowly escapes from a massive and dark figure that pursues her up to the ruins. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what was the island called? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, a pirate ship makes port on the island. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, a pirate ship makes port on the island. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd," ""who was made """"queen of the blue sea""""?"" ",00950a3641e6a28b04a6fabf6334140e2deaa9fd, at the end olivia begs conan to allow her to stay with him  and he  laughing  accepts  saying he will make her queen of the blue sea. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, at the end olivia begs conan to allow her to stay with him and he laughing accepts saying he will make her queen of the blue sea.the story begins when a female lovely named olivia  having fled captivity from the city of akif  is chased down and cornered in a marsh  on the edge of the vilayet sea. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd," ""at the start of story ",00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan challenges them and they accept him as their captain. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan challenges them and they accept him as their captain. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, who does the mad man who defeats olivia's pursuer turn out to be? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, there he has hidden out for so long he is nearly mad. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, there he has hidden out for so long he is nearly mad. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, where do conan and olivia seek refuge to take a rest? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia sneaks past the drunken and sleeping pirates and frees conan. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia sneaks past the drunken and sleeping pirates and frees conan. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd," ""when conan and olivia spend the night in the ancient ruins ",00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan and olivia find their way to a dark and apparently deserted island where they spend the night sleeping in ancient ruins decorated with remarkably lifelike statues. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, conan and olivia find their way to a dark and apparently deserted island  where they spend the night sleeping in ancient ruins decorated with remarkably lifelike statues. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what does conan do before he is captured by pirates? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia sneaks past the drunken and sleeping pirates and frees conan. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia sneaks past the drunken and sleeping pirates and frees conan. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what do the pirates do with conan after they tie him up? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia sneaks past the drunken and sleeping pirates and frees conan. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia sneaks past the drunken and sleeping pirates and frees conan. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, who frees conan from the pirates? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia sneaks past the drunken and sleeping pirates and frees conan. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia sneaks past the drunken and sleeping pirates and frees conan. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what followed olivia through the jungle and back to the ruins? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia meanwhile narrowly escapes from a massive and dark figure that pursues her up to the ruins. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia meanwhile  narrowly escapes from a massive and dark figure that pursues her up to the ruins. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd," ""after the man ape is defeated ",00950a3641e6a28b04a6fabf6334140e2deaa9fd, as conan recovers from his battle with the man ape they hear the beginning of a horrific slaughter back at the ruins. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, as conan recovers from his battle with the man ape  they hear the beginning of a horrific slaughter back at the ruins. 
00950a3641e6a28b04a6fabf6334140e2deaa9fd, what happens when conan is confronted by the pirates at the end of the story? ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia sneaks past the drunken and sleeping pirates and frees conan. ,00950a3641e6a28b04a6fabf6334140e2deaa9fd, olivia sneaks past the drunken and sleeping pirates and frees conan. 
